Word,Sentence,Sense,Meaning Word,Definition,Part of Speech,Starting Index,Ending Index
కొట్టు ,కొట్టు లో ఖైదీలకు అందుబాటులో ఉండే సౌకర్యాలపై ప్రభుత్వం ప్రత్యేక దృష్టి సారిస్తోంది.,1,Prison Cell,A small room in which a prisoner is locked up.,Noun,0,6
కొట్టు ,నిందితుడి కొట్టు లో భద్రతా సిబ్బంది కఠిన నిఘా ఏర్పాటు చేశారు.,1,Prison Cell,A small room in which a prisoner is locked up.,Noun,10,16
కొట్టు ,కొట్టు లో ఖైదీలకు ఆహార సరఫరా క్రమాన్ని పునరావృతం చేయాలని అధికారులు సూచించారు.,1,Prison Cell,A small room in which a prisoner is locked up.,Noun,0,6
కొట్టు ,కొట్టు లో నిర్బంధంలో ఉన్న ఖైదీలకు మానసిక ఆరోగ్య సేవలు అందించాల్సిన అవసరం ఉందని నివేదిక పేర్కొంది.,1,Prison Cell,A small room in which a prisoner is locked up.,Noun,0,6
కొట్టు ,నిందితుడిని కొట్టు లో ఉంచిన తర్వాత అతని పై విచారణ కొనసాగుతోంది.,1,Prison Cell,A small room in which a prisoner is locked up.,Noun,12,18
కొమ్ము,అప్పుడు ఆ కొమ్ము విరిగి పోయి ఇక్కడ ఖననం చేయబడింది.శతాబ్ధాల తరువాత ఒకనాడు ఒక ఆవు ఇక్కడి ప్రాంతానికి వచ్చి ఈ లింగం పడిన ప్రాంతంలో పాలు కురిపిస్తుంటే పశువుల కాపరి అక్కడి ప్రదేశాన్ని త్రవ్వగా శివ లింగం బయట పడింది.,0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,10,15
కొమ్ము,27 కొమ్ము విరిగిన దోమ కుత్తుక ఏలిక (4),0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,3,8
కొమ్ము,"వస కొమ్ము పొడి :కొద్దిగా వస కొమ్ము పొడిని తీసుకొని, దానికి నీటిని కలిపి జుత్తు కుదుళ్ళకు పట్టించాలి.",0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,3,8
కొమ్ము,దీంతో ఆ కొమ్ము విరిగి నాలుగు ముక్కలై ఆలయ గర్భాలయంలో పడి ఇప్పుడున్న నాలుగు ముఖాల శివలింగం మారినట్లు స్థలపురాణం చెబుతోంది.,0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,8,13
కొమ్ము,"3,300/-.....వియత్నాం దేశంలో ఖడ్గ మృగ కొమ్ము పొడి క్యాన్సర్ ను గుణపరుస్తంది నమ్ముతారు.",0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,37,42
కొమ్ము,(ఆది 3:10-15) ఈ నదివద్ద బంధంపబడియున్న నలుగురు దూతలను విడిపించుమని ఆ కొమ్ము నుండి స్వరము వచ్చినది.,0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,68,73
కొమ్ము,అనంతరం ఆ కొమ్ము నుంచి వచ్చే పొగను పీలిస్తే వెంటనే జలుబు తగ్గిపోతుంది.,0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,9,14
కొమ్ము,అప్పుడు ఆ కొమ్ము విరిగి పోయి ఇక్కడ ఖననం చేయబడింది.,0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,10,15
కొమ్ము,ప్రత్యేకించి తయారు చేయబడిన కొమ్ము చెంబులు యోగ కేంద్రాల్లో లభిస్తాయి.,0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,27,32
కొమ్ము,"డాలీ దృష్టిలో, ఖడ్గమృగం యొక్క కొమ్ము సంవర్గమాన సర్పిలాకారంలో పెరుగుతుంది కనుక అది దివ్య జ్యామితికి గూడార్ధం.",0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,30,35
కొమ్ము,గో ఇతిహాసం ప్రకారం ఒకప్పుడు శివుడు జింక వేషం ధరించి భాగమతీ తీరాన విహరిస్తుండగా దేవతలు ఆ కొమ్ము పట్టుకున్నారు.,0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,88,93
కొమ్ము,"అప్పుడు నేను చూచుచుండగా, ఆ కొమ్ము పలుకుచున్న మహా గర్వపు మాటల నిమిత్తము వారు ఆ జంతువును చంపినట్టు కనబడెను; తరువాత దాని కళేబరము మండుచున్న అగ్నిలో వేయబడెను.",0,Horn,"A hard permanent outgrowth, often curved and pointed, found in pairs on the heads of some animals.",Noun,27,32
